Success State,Session Length,Player Type,Percentage Robbers Tagged,Times Sped Up,Percentage Diamonds Collected,Times Hidden,Difficulty Evaluation
1,162.37903807465918,1,0.0,0,100.0,14,Same
0,22.786119736389857,1,100.0,0,40.0,0,Easier
0,89.47032664910996,0,36.0,2,100.0,0,Easier
0,27.256682981446183,0,65.0,3,100.0,0,Same
0,42.27083216876272,0,68.0,13,100.0,0,Easier
1,30.187569338498065,1,0.0,0,100.0,7,Harder
0,16.116807998520496,0,79.0,15,100.0,0,Easier
1,27.354772059122936,1,0.0,0,100.0,7,Harder
1,33.51423769810807,0,100.0,3,12.0,0,Harder
0,3.8771314125811562,1,100.0,0,91.0,13,Easier
1,48.564248046669235,0,100.0,9,21.0,0,Harder
1,90.33434099885507,1,0.0,0,100.0,7,Harder
1,161.6929315565697,0,100.0,6,14.0,0,Harder
0,158.47596822000995,0,63.0,4,100.0,0,Easier
0,11.726429482562814,0,86.0,13,100.0,0,Easier
1,119.16960569774648,1,0.0,0,100.0,10,Same
1,19.661078426951978,0,100.0,1,74.0,0,Harder
1,81.40546310815769,1,0.0,0,100.0,5,Harder
0,144.0713294361925,0,45.0,3,100.0,0,Easier
1,88.96511497738246,0,100.0,5,34.0,0,Harder
1,8.68124341216518,1,0.0,0,100.0,6,Harder
0,84.22056977610748,0,96.0,1,100.0,0,Easier
1,40.928861616982985,0,100.0,6,86.0,0,Harder
0,103.61607880540528,0,56.0,2,100.0,0,Easier
1,16.43541233711445,0,100.0,9,75.0,0,Harder
0,162.70544815971266,1,100.0,0,25.0,0,Easier
1,163.07069552267163,0,100.0,4,43.0,0,Harder
0,147.14746170858618,1,100.0,0,24.0,7,Easier
0,149.9483688421132,1,100.0,0,13.0,13,Easier
0,45.082909451190794,0,80.0,0,100.0,0,Same
1,111.74365515679668,1,0.0,0,100.0,11,Same
0,66.1846770784241,0,65.0,4,100.0,0,Easier
0,33.55218157351151,0,52.0,15,100.0,0,Easier
0,64.8673029736294,1,100.0,0,45.0,2,Easier
0,94.25887083987128,0,71.0,6,100.0,0,Easier
1,154.50340062889578,0,100.0,15,63.0,0,Easier
1,5.993983481799492,1,0.0,0,100.0,14,Harder
1,29.413601357889448,1,0.0,0,100.0,4,Harder
0,177.47855654290564,1,100.0,0,98.0,13,Easier
0,95.39838114252919,0,48.0,3,100.0,0,Easier
0,125.49550695986167,0,30.0,0,100.0,0,Easier
0,62.333126200847474,1,100.0,0,35.0,14,Easier
1,62.531061857438516,1,0.0,0,100.0,7,Harder
1,8.249982078261498,1,0.0,0,100.0,9,Harder
1,103.40492785490788,0,100.0,1,1.0,0,Harder
1,60.18025815758086,1,0.0,0,100.0,5,Harder
1,19.99732999692907,0,100.0,15,1.0,0,Harder
0,173.29809128210238,0,8.0,1,100.0,0,Easier
0,102.74428466933465,1,100.0,0,27.0,1,Easier
0,89.88458854499454,0,42.0,1,100.0,0,Easier
1,76.55046010604833,0,100.0,5,52.0,0,Harder
1,128.1254074566759,1,0.0,0,100.0,13,Same
0,158.61073561318958,1,100.0,0,58.0,15,Easier
0,76.9503110612544,0,32.0,7,100.0,0,Easier
0,47.75983527743079,0,92.0,4,100.0,0,Same
0,149.96154711546097,0,60.0,12,100.0,0,Easier
1,48.02344229005626,1,0.0,0,100.0,2,Harder
0,168.25109877902617,1,100.0,0,84.0,1,Easier
1,171.0145872854891,1,0.0,0,100.0,15,Same
1,166.4145173597066,0,100.0,8,49.0,0,Same
0,62.56946208675289,0,65.0,6,100.0,0,Easier
1,46.650748882836524,1,0.0,0,100.0,13,Harder
0,21.694306772557933,1,100.0,0,81.0,0,Same
1,55.47444625762752,0,100.0,2,24.0,0,Harder
0,141.56793937384563,0,73.0,12,100.0,0,Easier
0,6.399844783849089,0,4.0,9,100.0,0,Easier
0,123.32337195376097,1,100.0,0,26.0,7,Easier
1,29.086915003363078,1,0.0,0,100.0,2,Harder
1,62.16386308420459,0,100.0,5,14.0,0,Harder
1,153.69864392910972,1,0.0,0,100.0,8,Harder
0,77.73014941643416,0,68.0,12,100.0,0,Easier
1,127.46501945461841,1,0.0,0,100.0,10,Same
0,8.118306256832678,0,45.0,1,100.0,0,Easier
0,35.62431748252526,1,100.0,0,13.0,11,Easier
0,0.1862857098913251,0,68.0,4,100.0,0,Same
1,59.973132961593684,1,0.0,0,100.0,12,Harder
0,115.7719959933993,1,100.0,0,45.0,7,Easier
0,40.40820117192443,0,99.0,12,100.0,0,Easier
1,115.17890786997987,0,100.0,7,69.0,0,Easier
0,70.93227060397801,1,100.0,0,80.0,5,Easier
0,2.391482518207386,1,100.0,0,9.0,9,Easier
1,156.66730858620903,1,0.0,0,100.0,11,Same
1,87.4475159034917,0,100.0,5,7.0,0,Harder
1,148.7275703266487,0,100.0,8,27.0,0,Harder
0,151.64764509945806,0,33.0,3,100.0,0,Easier
1,70.63516383272004,0,100.0,3,17.0,0,Harder
0,133.64890974466107,0,14.0,7,100.0,0,Easier
0,74.03004614218197,0,80.0,9,100.0,0,Easier
0,59.850465426575944,1,100.0,0,58.0,11,Easier
1,176.98579180365658,1,0.0,0,100.0,4,Harder
0,51.27445223081043,1,100.0,0,59.0,10,Easier
1,59.97025830838635,0,100.0,13,32.0,0,Harder
0,129.10706749216925,0,51.0,1,100.0,0,Easier
0,156.55006889364685,0,73.0,9,100.0,0,Easier
1,122.19929627849,1,0.0,0,100.0,3,Harder
1,5.025344476547772,1,0.0,0,100.0,4,Harder
0,57.05148384851591,1,100.0,0,91.0,15,Easier
0,175.5473260456089,0,70.0,8,100.0,0,Easier
1,5.59944406653999,0,100.0,3,29.0,0,Harder
1,125.7621178265351,0,100.0,1,13.0,0,Harder
0,44.46299706480237,0,5.0,1,100.0,0,Easier
1,152.6452826334767,0,100.0,2,88.0,0,Same
0,56.47336142782635,0,2.0,10,100.0,0,Easier
1,30.00415025208833,0,100.0,7,11.0,0,Harder
1,5.888859027066424,0,100.0,14,78.0,0,Same
0,116.71669359098352,1,100.0,0,67.0,7,Easier
0,24.910632535709873,1,100.0,0,16.0,8,Easier
0,173.75457797482198,0,4.0,4,100.0,0,Easier
1,85.33494433959024,0,100.0,10,10.0,0,Harder
0,155.9892213384462,1,100.0,0,41.0,14,Easier
1,76.69684811459332,0,100.0,2,35.0,0,Harder
1,43.89296078548912,1,0.0,0,100.0,2,Harder
0,14.31224008625657,0,28.0,4,100.0,0,Easier
1,143.4087537775651,1,0.0,0,100.0,3,Harder
1,26.626991213259622,0,100.0,14,37.0,0,Harder
0,111.14480809526829,1,100.0,0,75.0,10,Easier
0,11.258337943869321,1,100.0,0,16.0,8,Easier
1,126.76194563273327,1,0.0,0,100.0,6,Harder
1,107.95688970203767,1,0.0,0,100.0,11,Same
1,52.750244334928205,0,100.0,5,15.0,0,Harder
0,11.085606554450905,0,59.0,5,100.0,0,Easier
1,110.79106205272176,1,0.0,0,100.0,0,Harder
0,1.1195465029966534,0,91.0,2,100.0,0,Same
1,10.93105941183464,1,0.0,0,100.0,6,Harder
1,143.93959427629378,0,100.0,11,97.0,0,Easier
0,118.45867397988421,1,100.0,0,74.0,12,Easier
0,178.836417058706,1,100.0,0,84.0,14,Easier
0,105.96289035787133,1,100.0,0,13.0,11,Easier
1,112.40211311064238,0,100.0,14,60.0,0,Easier
0,31.650602250022185,0,24.0,3,100.0,0,Easier
0,146.21100211219144,1,100.0,0,16.0,13,Easier
0,38.572251852277745,1,100.0,0,25.0,3,Easier
0,117.60326031205051,0,5.0,9,100.0,0,Easier
0,2.7675747403727557,0,96.0,13,100.0,0,Easier
1,80.84841098484522,1,0.0,0,100.0,5,Harder
0,75.32405088402949,0,22.0,3,100.0,0,Easier
0,158.3029122788028,1,100.0,0,0.0,6,Easier
1,15.85879323872116,0,100.0,2,27.0,0,Harder
1,153.9709428730002,0,100.0,5,37.0,0,Harder
1,139.86156936876586,0,100.0,8,93.0,0,Easier
0,38.51256778207118,0,6.0,6,100.0,0,Easier
1,175.4866338003586,0,100.0,13,70.0,0,Easier
1,119.95892798588443,1,0.0,0,100.0,7,Harder
0,100.5388360469485,0,14.0,12,100.0,0,Easier
1,82.65533477960997,0,100.0,6,32.0,0,Harder
1,157.43781846181952,1,0.0,0,100.0,7,Harder
1,100.21783699261593,1,0.0,0,100.0,9,Harder
1,147.26482282725243,0,100.0,3,88.0,0,Same
0,146.8357714170143,1,100.0,0,28.0,0,Easier
1,175.5857725223069,1,0.0,0,100.0,13,Same
0,125.19015903723397,1,100.0,0,66.0,6,Easier
1,18.923397117672433,1,0.0,0,100.0,7,Harder
1,143.56253375751945,1,0.0,0,100.0,15,Same
0,166.19277331329562,0,27.0,9,100.0,0,Easier
0,46.52378374568551,1,100.0,0,93.0,15,Easier
0,110.13189486212003,0,35.0,10,100.0,0,Easier
1,66.34267891349923,0,100.0,3,26.0,0,Harder
0,78.54270043820848,0,13.0,11,100.0,0,Easier
0,90.43630094586145,0,46.0,10,100.0,0,Easier
1,92.54190959340481,0,100.0,12,69.0,0,Easier
0,132.76356131716003,1,100.0,0,20.0,8,Easier
1,53.82256220720213,1,0.0,0,100.0,8,Harder
0,130.7209688122562,0,49.0,7,100.0,0,Easier
1,45.31385263095831,1,0.0,0,100.0,7,Harder
0,97.16374487852866,1,100.0,0,66.0,0,Easier
1,9.185470761724623,1,0.0,0,100.0,6,Harder
1,28.961723976010383,1,0.0,0,100.0,14,Harder
1,89.94462772914416,1,0.0,0,100.0,13,Harder
0,115.33137136285097,0,42.0,1,100.0,0,Easier
1,143.9272445734975,0,100.0,3,42.0,0,Harder
0,68.2683826618609,0,52.0,12,100.0,0,Easier
1,124.70057368531447,1,0.0,0,100.0,5,Harder
0,142.05917758181025,0,23.0,7,100.0,0,Easier
1,70.27837876735727,1,0.0,0,100.0,4,Harder
1,158.88393334676712,1,0.0,0,100.0,7,Harder
0,67.42623441208112,0,10.0,6,100.0,0,Easier
0,17.04586298629222,0,84.0,9,100.0,0,Easier
0,99.0066284070744,1,100.0,0,28.0,6,Easier
0,106.12333786927088,1,100.0,0,74.0,12,Easier
0,23.569596889999936,0,81.0,2,100.0,0,Same
0,171.9504563017208,1,100.0,0,32.0,10,Easier
1,62.283182662284595,1,0.0,0,100.0,9,Harder
0,154.26470411758098,0,31.0,12,100.0,0,Easier
1,18.88127596645552,1,0.0,0,100.0,14,Harder
0,144.87917121581663,1,100.0,0,62.0,7,Easier
0,56.919603544165994,1,100.0,0,11.0,2,Easier
0,114.48653119904563,1,100.0,0,14.0,8,Easier
1,137.74156497801675,0,100.0,6,32.0,0,Harder
1,74.51226921709372,1,0.0,0,100.0,6,Harder
1,130.8256780982626,1,0.0,0,100.0,15,Same
1,52.16168267583879,1,0.0,0,100.0,13,Harder
0,115.32596894983637,1,100.0,0,42.0,9,Easier
0,157.4919285969541,0,0.0,11,100.0,0,Easier
1,17.7629389827093,0,100.0,9,57.0,0,Harder
1,140.58521092080844,1,0.0,0,100.0,9,Harder
0,159.21531009084444,1,100.0,0,4.0,12,Easier
1,32.3323087305859,0,100.0,7,52.0,0,Harder
0,38.91397016310832,0,45.0,15,100.0,0,Easier
1,55.924994649008,0,100.0,12,41.0,0,Harder
0,97.02409446601429,0,21.0,15,100.0,0,Easier
0,97.86414820106454,1,100.0,0,0.0,9,Easier
1,139.4000071451419,1,0.0,0,100.0,3,Harder
1,157.05042249750082,0,100.0,5,59.0,0,Harder
1,120.64263157299433,1,0.0,0,100.0,12,Same
1,61.006268100686896,0,100.0,1,36.0,0,Harder
0,177.24558682772684,1,100.0,0,21.0,3,Easier
1,153.41876373911228,1,0.0,0,100.0,3,Harder
0,22.83539352042864,1,100.0,0,38.0,5,Easier
1,173.9307828303528,1,0.0,0,100.0,2,Harder
0,34.313984675579185,0,39.0,11,100.0,0,Easier
0,164.336718226133,0,97.0,0,100.0,0,Easier
1,149.9282482065611,1,0.0,0,100.0,15,Same
1,165.2648196981151,0,100.0,4,15.0,0,Harder
0,94.67162770287692,1,100.0,0,69.0,7,Easier
0,25.717483223204802,1,100.0,0,26.0,3,Easier
0,175.53598908377495,1,100.0,0,26.0,1,Easier
1,82.9308263478306,0,100.0,9,4.0,0,Harder
1,86.23999980129301,0,100.0,2,41.0,0,Harder
0,100.50431301679343,1,100.0,0,15.0,5,Easier
1,175.5691674228255,1,0.0,0,100.0,10,Same
1,120.5016935441153,1,0.0,0,100.0,4,Harder
0,166.50607706423622,0,23.0,6,100.0,0,Easier
0,179.70051521365485,0,1.0,1,100.0,0,Easier
1,96.27647806151182,0,100.0,13,33.0,0,Same
0,150.00592707674045,1,100.0,0,94.0,12,Easier
1,120.6101861531902,1,0.0,0,100.0,11,Same
0,150.22968667184455,1,100.0,0,17.0,5,Easier
0,35.11355969333156,0,66.0,0,100.0,0,Same
1,67.69303018219121,0,100.0,5,92.0,0,Harder
1,7.64386039619618,0,100.0,13,62.0,0,Same
0,133.09556310660727,1,100.0,0,61.0,14,Easier
0,17.72764937479858,1,100.0,0,51.0,13,Easier
0,93.44422981903344,0,95.0,5,100.0,0,Easier
0,97.84980591488915,1,100.0,0,11.0,0,Easier
0,144.76112187824478,1,100.0,0,86.0,6,Easier
0,107.9363933798632,1,100.0,0,14.0,6,Easier
1,13.826558277533472,1,0.0,0,100.0,8,Harder
0,171.10302941758977,0,40.0,12,100.0,0,Easier
0,3.465095584431528,1,100.0,0,74.0,9,Easier
1,168.10492293160846,1,0.0,0,100.0,0,Harder
0,36.75632680728416,1,100.0,0,28.0,6,Easier
0,5.115398826840929,0,62.0,15,100.0,0,Easier
1,73.50585836346248,1,0.0,0,100.0,7,Harder
1,115.37803929717131,1,0.0,0,100.0,14,Same
1,168.93265950483757,1,0.0,0,100.0,8,Harder
0,75.13000245572225,0,61.0,1,100.0,0,Easier
0,4.5022953156703345,0,52.0,1,100.0,0,Easier
0,113.8506853599688,1,100.0,0,13.0,13,Easier
1,129.0542055309304,1,0.0,0,100.0,13,Same
1,62.79999666371242,1,0.0,0,100.0,9,Harder
1,30.741825646397302,0,100.0,13,6.0,0,Harder
0,100.36645811490939,1,100.0,0,94.0,1,Easier
1,77.93101093099573,1,0.0,0,100.0,4,Harder
1,79.03547172749299,0,100.0,5,34.0,0,Harder
1,86.44702203247422,0,100.0,8,76.0,0,Same
0,75.11024372860167,1,100.0,0,95.0,5,Easier
1,72.14119936278307,0,100.0,11,71.0,0,Easier
1,79.78978546600395,0,100.0,3,4.0,0,Harder
1,122.76840535752414,1,0.0,0,100.0,11,Same
1,118.40867721127529,1,0.0,0,100.0,5,Harder
1,89.53256263642697,1,0.0,0,100.0,11,Harder
0,153.30720805123727,1,100.0,0,70.0,2,Easier
0,176.6856737087546,0,57.0,10,100.0,0,Easier
1,90.44229936656484,0,100.0,12,13.0,0,Same
0,96.09481447276997,0,82.0,0,100.0,0,Easier
0,169.51574985436335,1,100.0,0,21.0,14,Easier
1,72.7521376673943,1,0.0,0,100.0,7,Harder
1,74.16378424411168,1,0.0,0,100.0,9,Harder
0,106.72205200642806,0,89.0,11,100.0,0,Easier
0,28.20031623667128,1,100.0,0,61.0,13,Easier
0,17.800778894708756,1,100.0,0,30.0,2,Easier
0,2.101223628680109,1,100.0,0,99.0,0,Same
0,8.093110405997045,0,61.0,14,100.0,0,Easier
0,133.61665983730967,0,94.0,13,100.0,0,Easier
1,8.290030391980645,1,0.0,0,100.0,14,Harder
0,162.69266013558268,0,70.0,7,100.0,0,Easier
0,176.27935396354727,1,100.0,0,24.0,12,Easier
1,19.06133636518264,0,100.0,13,16.0,0,Harder
1,135.88271496629426,1,0.0,0,100.0,10,Same
1,155.23275798747468,1,0.0,0,100.0,5,Harder
1,6.571598454593004,0,100.0,8,46.0,0,Harder
0,45.864467250761585,1,100.0,0,84.0,3,Same
1,119.75719504094592,1,0.0,0,100.0,11,Same
1,176.1274842168363,0,100.0,0,78.0,0,Same
1,46.72362000117681,1,0.0,0,100.0,13,Harder
0,104.85741244795712,0,30.0,7,100.0,0,Easier
0,126.79514797399744,0,27.0,0,100.0,0,Easier
0,60.26675604921083,0,32.0,3,100.0,0,Easier
0,1.314582116321641,0,95.0,11,100.0,0,Easier
1,168.0146428859818,0,100.0,0,91.0,0,Same
1,27.25251468149172,0,100.0,13,93.0,0,Same
0,51.87994062483553,0,62.0,1,100.0,0,Same
1,124.22110295269748,1,0.0,0,100.0,5,Harder
0,57.91105998174712,0,17.0,4,100.0,0,Easier
0,6.475283108399957,0,73.0,12,100.0,0,Easier
1,95.29748129409172,1,0.0,0,100.0,13,Same
1,74.22466900343713,1,0.0,0,100.0,7,Harder
0,104.55113917288642,0,71.0,12,100.0,0,Easier
1,41.399901701276136,1,0.0,0,100.0,9,Harder
1,153.967246732978,0,100.0,10,61.0,0,Easier
1,146.99293350896247,1,0.0,0,100.0,10,Same
0,13.914320187214829,1,100.0,0,34.0,2,Easier
0,98.59999050263241,1,100.0,0,41.0,9,Easier
0,21.832044323054728,0,58.0,9,100.0,0,Easier
1,162.45076586621363,0,100.0,8,9.0,0,Harder
0,151.49213697401166,0,65.0,7,100.0,0,Easier
1,81.04234760312964,0,100.0,11,63.0,0,Easier
1,142.91463344386867,0,100.0,15,37.0,0,Same
0,98.82818828920672,0,98.0,9,100.0,0,Easier
0,28.62030753227645,1,100.0,0,41.0,14,Easier
0,85.90786180598798,1,100.0,0,52.0,6,Easier
0,149.8312373949187,0,83.0,13,100.0,0,Easier
1,124.42854617093073,0,100.0,10,96.0,0,Easier
1,23.1110841787209,0,100.0,4,56.0,0,Harder
1,63.168001137307265,1,0.0,0,100.0,11,Harder
0,82.65205597000052,0,52.0,0,100.0,0,Easier
1,130.01356564079026,1,0.0,0,100.0,4,Harder
1,63.41399961969594,1,0.0,0,100.0,3,Harder
0,174.76041299567223,0,39.0,15,100.0,0,Easier
0,121.81762742541669,0,57.0,9,100.0,0,Easier
1,121.39311567079325,1,0.0,0,100.0,3,Harder
0,19.917956336704112,1,100.0,0,75.0,0,Same
0,107.11780264097449,1,100.0,0,78.0,4,Easier
1,78.39264006692797,0,100.0,1,10.0,0,Harder
1,99.6092555547286,0,100.0,11,14.0,0,Same
1,36.575781711148935,0,100.0,13,19.0,0,Harder
0,128.38296101330525,1,100.0,0,51.0,2,Easier
0,13.79957389184292,0,39.0,0,100.0,0,Easier
0,67.89644220411772,1,100.0,0,25.0,0,Easier
1,143.61311374907277,1,0.0,0,100.0,15,Same
1,154.69893128914134,1,0.0,0,100.0,10,Same
1,126.76544515726084,1,0.0,0,100.0,7,Harder
0,101.8572132670995,1,100.0,0,43.0,6,Easier
1,122.33207852826068,0,100.0,14,45.0,0,Easier
0,42.43646319699957,0,31.0,14,100.0,0,Easier
0,140.94384802220645,0,47.0,8,100.0,0,Easier
1,145.3599514713511,1,0.0,0,100.0,13,Same
1,8.343315882426436,0,100.0,5,64.0,0,Harder
0,22.456136244833406,0,46.0,15,100.0,0,Easier
1,31.064841127604236,1,0.0,0,100.0,8,Harder
0,41.67744262626263,0,61.0,13,100.0,0,Easier
0,149.48180745568877,1,100.0,0,34.0,4,Easier
0,16.224554872390346,0,99.0,3,100.0,0,Same
1,62.46896840841385,1,0.0,0,100.0,11,Harder
0,39.69993249549259,1,100.0,0,84.0,14,Easier
1,15.037991644869088,0,100.0,14,51.0,0,Harder
0,60.34772572389206,0,3.0,10,100.0,0,Easier
0,167.74200320324843,1,100.0,0,75.0,0,Easier
1,3.4038678301199976,0,100.0,5,49.0,0,Harder
1,56.86965193764671,1,0.0,0,100.0,6,Harder
1,111.05903739970269,0,100.0,8,74.0,0,Easier
0,70.08542210148033,0,16.0,15,100.0,0,Easier
1,159.30766789994772,0,100.0,15,18.0,0,Same
0,91.64910554311018,1,100.0,0,35.0,1,Easier
1,140.80371982352233,1,0.0,0,100.0,3,Harder
0,104.79767665713426,1,100.0,0,77.0,15,Easier
1,63.84901741010118,1,0.0,0,100.0,12,Harder
0,161.8774993592391,1,100.0,0,87.0,14,Easier
0,147.07095543889594,1,100.0,0,94.0,14,Easier
0,143.32946969722815,1,100.0,0,33.0,15,Easier
0,153.8765933757905,0,79.0,12,100.0,0,Easier
0,36.59084894798985,1,100.0,0,63.0,0,Same
0,147.92651501992776,1,100.0,0,82.0,14,Easier
0,89.0066261591031,0,49.0,8,100.0,0,Easier
1,6.589211848088572,0,100.0,1,94.0,0,Harder
1,141.50108862937887,0,100.0,14,10.0,0,Same
0,33.012006387608565,1,100.0,0,31.0,4,Easier
0,124.56723105609599,1,100.0,0,97.0,15,Easier
0,36.9543864338276,1,100.0,0,18.0,5,Easier
0,90.65779758339768,1,100.0,0,8.0,13,Easier
0,165.82467789519708,1,100.0,0,55.0,7,Easier
1,99.11760603462245,1,0.0,0,100.0,7,Harder
0,179.90481029642572,1,100.0,0,73.0,10,Easier
0,1.6263398250865713,0,28.0,7,100.0,0,Easier
1,20.681691343717088,0,100.0,10,86.0,0,Same
1,88.64922936484706,0,100.0,13,22.0,0,Harder
0,156.2957497349249,0,94.0,9,100.0,0,Easier
0,12.758813847416805,1,100.0,0,89.0,9,Easier
0,30.99725447904373,1,100.0,0,83.0,8,Easier
1,80.16987784526728,1,0.0,0,100.0,2,Harder
1,30.563346292331534,1,0.0,0,100.0,14,Harder
1,58.572286366917425,0,100.0,7,26.0,0,Harder
1,123.92863729779256,0,100.0,12,29.0,0,Same
1,70.96781223407929,1,0.0,0,100.0,15,Harder
1,1.498007416130871,0,100.0,15,51.0,0,Harder
1,154.38877155918908,0,100.0,12,70.0,0,Easier
1,175.11504619777816,0,100.0,10,36.0,0,Same
0,94.78511272096775,0,2.0,2,100.0,0,Easier
1,50.30739363640081,1,0.0,0,100.0,10,Harder
1,15.163659039287058,0,100.0,1,57.0,0,Harder
0,10.722547540077695,1,100.0,0,94.0,5,Same
1,116.06160448218378,1,0.0,0,100.0,11,Same
1,143.43437054966245,0,100.0,7,75.0,0,Easier
0,144.95485656905245,0,19.0,7,100.0,0,Easier
1,148.80167267857516,1,0.0,0,100.0,2,Harder
0,28.956636477544738,0,26.0,12,100.0,0,Easier
0,75.98304547032409,1,100.0,0,13.0,10,Easier
1,18.288034024618067,1,0.0,0,100.0,15,Harder
1,6.405696421297984,1,0.0,0,100.0,3,Harder
1,98.89763542924402,1,0.0,0,100.0,12,Same
1,117.63096670798727,1,0.0,0,100.0,3,Harder
0,57.32511921878336,0,51.0,2,100.0,0,Easier
1,176.6196413435091,0,100.0,3,74.0,0,Same
0,131.61386877466828,0,58.0,2,100.0,0,Easier
0,137.48961946362894,0,41.0,15,100.0,0,Easier
0,52.508596314376305,0,46.0,7,100.0,0,Easier
0,19.304072702715473,0,53.0,13,100.0,0,Easier
0,90.67570067479045,0,37.0,11,100.0,0,Easier
1,145.99256460207343,1,0.0,0,100.0,8,Harder
1,133.5551304660538,0,100.0,6,71.0,0,Easier
1,73.03184537982945,0,100.0,11,49.0,0,Same
0,9.866311819690734,1,100.0,0,33.0,8,Easier
1,65.01059910640674,1,0.0,0,100.0,7,Harder
1,147.14910580385293,1,0.0,0,100.0,14,Same
1,69.7549844747302,1,0.0,0,100.0,7,Harder
0,55.71315558731765,0,82.0,0,100.0,0,Same
0,38.45240442690164,0,19.0,8,100.0,0,Easier
0,158.72872153917186,0,35.0,11,100.0,0,Easier
0,16.42933043563609,1,100.0,0,54.0,2,Easier
0,88.73886993391626,0,69.0,1,100.0,0,Easier
0,41.956277738771945,0,38.0,6,100.0,0,Easier
1,69.41279926511629,0,100.0,5,66.0,0,Harder
1,46.37434447215199,1,0.0,0,100.0,13,Harder
0,149.17464074232942,0,72.0,7,100.0,0,Easier
0,157.69394033174473,0,33.0,9,100.0,0,Easier
1,81.71923213859576,0,100.0,13,10.0,0,Harder
1,66.63112347223867,0,100.0,7,18.0,0,Harder
1,173.50478785170475,1,0.0,0,100.0,1,Harder
1,7.036115346154279,0,100.0,6,33.0,0,Harder
0,51.72530044908874,1,100.0,0,53.0,10,Easier
1,169.96581961744084,1,0.0,0,100.0,13,Same
1,159.85559030491805,1,0.0,0,100.0,10,Same
0,85.12128810117441,0,1.0,15,100.0,0,Easier
1,4.007499945352189,1,0.0,0,100.0,8,Harder
1,8.343904207220938,0,100.0,13,19.0,0,Harder
0,149.83464437527127,0,18.0,11,100.0,0,Easier
1,117.94261694259967,1,0.0,0,100.0,9,Harder
0,8.851970777117264,1,100.0,0,15.0,13,Easier
1,164.78370553488764,1,0.0,0,100.0,4,Harder
0,18.229704318538808,1,100.0,0,8.0,3,Easier
0,49.79594042497407,1,100.0,0,70.0,15,Easier
0,79.7206413906072,1,100.0,0,63.0,14,Easier
1,71.23585005816778,0,100.0,15,78.0,0,Easier
0,112.51499706665862,0,35.0,13,100.0,0,Easier
1,58.686426959525164,1,0.0,0,100.0,11,Harder
1,93.96326398601461,1,0.0,0,100.0,1,Harder
0,107.26094944868021,0,40.0,2,100.0,0,Easier
1,33.680681321183016,1,0.0,0,100.0,13,Harder
0,127.46675963419369,1,100.0,0,11.0,3,Easier
1,115.91458898198005,1,0.0,0,100.0,15,Same
1,106.9254404561164,0,100.0,1,1.0,0,Harder
1,38.50736229322647,1,0.0,0,100.0,7,Harder
0,171.30482405485859,0,23.0,10,100.0,0,Easier
0,79.47611752220355,1,100.0,0,48.0,8,Easier
0,0.5198260928005483,0,25.0,11,100.0,0,Easier
0,52.108045220152185,1,100.0,0,31.0,7,Easier
0,100.26930499236077,0,93.0,6,100.0,0,Easier
0,169.02816334003757,0,2.0,0,100.0,0,Easier
1,157.57409906909456,1,0.0,0,100.0,14,Same
0,5.45459832669269,0,42.0,5,100.0,0,Easier
0,151.48953335080776,0,50.0,10,100.0,0,Easier
0,9.497552562708176,1,100.0,0,23.0,5,Easier
0,53.39816542342836,1,100.0,0,13.0,11,Easier
1,115.90128465557699,1,0.0,0,100.0,15,Same
0,98.44252603255599,0,13.0,1,100.0,0,Easier
1,88.91533827167416,1,0.0,0,100.0,1,Harder
0,16.435754611526182,1,100.0,0,55.0,8,Easier
1,137.71815624123127,1,0.0,0,100.0,11,Same
1,74.99214751054762,0,100.0,14,15.0,0,Harder
1,71.68955015462129,0,100.0,9,84.0,0,Same
1,103.26961660730163,1,0.0,0,100.0,13,Same
0,168.7811637816579,0,71.0,1,100.0,0,Easier
1,175.41554729024517,1,0.0,0,100.0,4,Harder
0,11.609773049435839,1,100.0,0,38.0,5,Easier
1,59.60860307135431,1,0.0,0,100.0,0,Harder
1,50.410335331796624,1,0.0,0,100.0,0,Harder
1,85.98692242839705,0,100.0,12,11.0,0,Harder
1,117.80328433346564,1,0.0,0,100.0,12,Same
1,117.51573580169227,1,0.0,0,100.0,6,Harder
1,99.73166735393434,1,0.0,0,100.0,12,Same
1,139.05976958263483,1,0.0,0,100.0,8,Harder
0,10.315095689806888,0,32.0,12,100.0,0,Easier
1,29.561992889799974,1,0.0,0,100.0,0,Harder
0,176.521040162931,1,100.0,0,72.0,4,Easier
0,34.49774458381598,1,100.0,0,49.0,5,Easier
1,98.82021561323872,1,0.0,0,100.0,11,Same
0,111.63916058472286,1,100.0,0,21.0,12,Easier
0,70.52918403702132,1,100.0,0,77.0,13,Easier
0,43.927930313675944,1,100.0,0,34.0,14,Easier
1,34.59092204141948,1,0.0,0,100.0,2,Harder
1,36.12129218294429,1,0.0,0,100.0,8,Harder
0,126.3868524102763,1,100.0,0,16.0,13,Easier
0,31.225322886757557,1,100.0,0,55.0,1,Easier
1,9.428383211937316,0,100.0,4,0.0,0,Harder
1,62.92908408041844,1,0.0,0,100.0,0,Harder
0,157.9450654594131,0,12.0,14,100.0,0,Easier
1,163.73092003748772,0,100.0,10,52.0,0,Easier
0,161.63231609969952,0,30.0,6,100.0,0,Easier
0,8.740080676271907,0,62.0,9,100.0,0,Easier
0,147.7931976246736,0,75.0,6,100.0,0,Easier
